evid,station,abs_time,grade,envelope_size,noise_rms,maxamp,snr,practical_noise_lvl,practical_snr
770207-08-N4,geo2,1977-02-07T08:48:16,D,1,0.001039816066622734,0.004017675295472145,3.9,0.003916331101208925,1.0
770207-08-M8,geo4,1977-02-07T08:49:01,C,1,0.001214484334923327,0.005326736252754927,4.4,0.005326736252754927,1.0
770207-08-M8,geo3,1977-02-07T08:49:11,C,1,0.0012946500210091472,0.00531514547765255,4.1,0.004711916204541922,1.1
770207-09-M4,geo4,1977-02-07T09:03:00,B,1,0.0013356807176023722,0.005226279143244028,3.9,0.0048979502171278,1.1
770207-09-M4,geo3,1977-02-07T09:03:02,B,1,0.0014625851763412356,0.007020127959549427,4.8,0.007020127959549427,1.0
770207-09-M4,geo2,1977-02-07T09:03:23,B,8,0.001385215437039733,0.008176285773515701,5.9,0.005797256249934435,1.4
770207-09-M5,geo4,1977-02-07T09:05:24,C,1,0.001196306082420051,0.005226279143244028,4.4,0.004604300018399954,1.1
770207-09-M5,geo2,1977-02-07T09:05:31,C,1,0.0011441458482295275,0.005244018044322729,4.6,0.005244018044322729,1.0
770207-09-N1,geo1,1977-02-07T09:09:03,D,3,0.000986068625934422,0.005384364165365696,5.5,0.003847759449854493,1.4
770207-09-M1,geo4,1977-02-07T09:13:29,A,1,0.001218688557855785,0.006521519739180803,5.4,0.0038262796588242054,1.7
770207-09-M1,geo3,1977-02-07T09:13:32,A,28,0.0013532061129808426,0.007604843005537987,5.6,0.0045201280154287815,1.7
770207-09-M1,geo1,1977-02-07T09:13:33,A,42,0.0009176312014460564,0.008132991380989552,8.9,0.004763093777000904,1.7
770207-09-M1,geo2,1977-02-07T09:13:33,A,89,0.0008147195912897587,0.006123713683336973,7.5,0.003376286244019866,1.8
770207-09-M2,geo4,1977-02-07T09:18:37,C,1,0.0013245547888800502,0.004799816757440567,3.6,0.004799816757440567,1.0
770207-09-M2,geo1,1977-02-07T09:18:40,C,1,0.0011490583419799805,0.003967008087784052,3.5,0.004595933947712183,0.9
770207-09-M6,geo2,1977-02-07T09:23:55,B,35,0.000980525161139667,0.012776286341249943,13.0,0.003923713695257902,3.3
770207-09-M6,geo3,1977-02-07T09:23:58,B,1,0.0013088377891108394,0.0074355159886181355,5.7,0.006882733199745417,1.1
770207-09-M6,geo4,1977-02-07T09:24:10,B,1,0.0015808806056156754,0.008949927054345608,5.7,0.007614213041961193,1.2
770207-09-N2,geo2,1977-02-07T09:30:45,D,1,0.0011620715958997607,0.0045762863010168076,3.9,0.004044282250106335,1.1
770207-09-N5,geo4,1977-02-07T09:31:47,D,1,0.0014076619409024715,0.006791680585592985,4.8,0.006042245775461197,1.1
770207-09-N6,geo4,1977-02-07T09:34:34,D,1,0.0011709484970197082,0.006026279181241989,5.1,0.004754193127155304,1.3
770207-09-N3,geo2,1977-02-07T09:36:09,D,1,0.0013028462417423725,0.005794357042759657,4.4,0.00568422069773078,1.0
770207-09-M7,geo3,1977-02-07T09:43:52,C,4,0.001220885431393981,0.007258428726345301,5.9,0.0049250442534685135,1.5
770207-09-M7,geo2,1977-02-07T09:43:53,C,2,0.0013387124054133892,0.0077475751750171185,5.8,0.005418876186013222,1.4
770207-09-M9,geo4,1977-02-07T09:46:39,C,1,0.0014656096464022994,0.0058491225354373455,4.0,0.0058491225354373455,1.0
770207-09-M9,geo3,1977-02-07T09:47:01,C,1,0.0015314859338104725,0.003979871980845928,2.6,0.006901067681610584,0.6
770207-09-N4,geo3,1977-02-07T09:53:47,D,1,0.001228000852279365,0.004021903965622187,3.3,0.004767342004925013,0.8
770207-09-N7,geo4,1977-02-07T09:54:19,D,1,0.0016200575046241283,0.0071516199968755245,4.4,0.0071516199968755245,1.0
770207-09-M8,geo3,1977-02-07T09:55:21,C,1,0.0011523171560838819,0.003820127807557583,3.3,0.003979871980845928,1.0
770207-09-M8,geo2,1977-02-07T09:55:27,C,1,0.0008488585008308291,0.003411667887121439,4.0,0.002981016878038645,1.1
770207-09-M3,geo4,1977-02-07T09:58:05,A,38,0.001304480480030179,0.025347961112856865,19.4,0.0036224345676600933,7.0
770207-09-M3,geo2,1977-02-07T09:58:06,A,68,0.0006860587163828313,0.025935424491763115,37.8,0.003376286244019866,7.7
770207-09-M3,geo1,1977-02-07T09:58:07,A,34,0.0012176383752375841,0.01383936032652855,11.4,0.0038490004371851683,3.6
770207-09-M3,geo3,1977-02-07T09:58:09,A,33,0.0013047445099800825,0.0208953358232975,16.0,0.009037739597260952,2.3
770207-10-M5,geo2,1977-02-07T10:10:56,C,1,0.001309643848799169,0.004585793241858482,3.5,0.005111097823828459,0.9
770207-10-M5,geo3,1977-02-07T10:11:11,C,1,0.0013918780023232102,0.005403317045420408,3.9,0.00565867917612195,1.0
770207-10-M6,geo2,1977-02-07T10:18:12,C,1,0.0010618395172059536,0.006073533091694117,5.7,0.00399283692240715,1.5
770207-10-M6,geo3,1977-02-07T10:18:15,C,1,0.0012289328733459115,0.006670551374554634,5.4,0.003977498039603233,1.7
770207-10-M1,geo2,1977-02-07T10:23:03,C,1,0.0016938961343839765,0.007460983004420996,4.4,0.007460983004420996,1.0
770207-10-M1,geo1,1977-02-07T10:23:07,C,1,0.0011880906531587243,0.0038341558538377285,3.2,0.0038341558538377285,1.0
770207-10-N1,geo3,1977-02-07T10:27:20,D,1,0.0011805257527157664,0.005047728307545185,4.3,0.004522501956671476,1.1
770207-10-M7,geo4,1977-02-07T10:28:14,B,1,0.001420115469954908,0.006615438498556614,4.7,0.006615438498556614,1.0
770207-10-M7,geo3,1977-02-07T10:28:14,B,1,0.0011504391441121697,0.004522501956671476,3.9,0.00423010578379035,1.1
770207-10-M7,geo2,1977-02-07T10:28:19,B,1,0.0010896367020905018,0.006073533091694117,5.6,0.004573533311486244,1.3
770207-10-M2,geo1,1977-02-07T10:34:14,A,29,0.0009983140043914318,0.0063977912068367004,6.4,0.0038465498946607113,1.7
770207-10-M2,geo4,1977-02-07T10:34:16,A,1,0.0015454546082764864,0.006908715702593327,4.5,0.005670713726431131,1.2
770207-10-M2,geo3,1977-02-07T10:34:17,A,1,0.001513114315457642,0.00573890283703804,3.8,0.006022501736879349,1.0
770207-10-M2,geo2,1977-02-07T10:34:17,A,1,0.0014627653872594237,0.0052735330536961555,3.6,0.006048372481018305,0.9
770207-10-M8,geo2,1977-02-07T10:37:10,C,1,0.001560853561386466,0.00707353325560689,4.5,0.00707353325560689,1.0
770207-10-M8,geo3,1977-02-07T10:37:30,C,1,0.0018756164936348796,0.0072165424935519695,3.8,0.008122501894831657,0.9
770207-10-M3,geo1,1977-02-07T10:39:31,B,15,0.001106241368688643,0.006927672773599625,6.3,0.0038341558538377285,1.8
770207-10-M3,geo3,1977-02-07T10:39:32,B,6,0.0012736590579152107,0.0071774981915950775,5.6,0.00441280473023653,1.6
770207-10-M3,geo4,1977-02-07T10:39:37,B,1,0.00147703115362674,0.006458129268139601,4.4,0.006029271986335516,1.1
770207-10-N2,geo3,1977-02-07T10:41:02,D,1,0.0013556701596826315,0.005692797247320414,4.2,0.005222272127866745,1.1
770207-10-M9,geo4,1977-02-07T10:45:21,C,1,0.0013733296655118465,0.005676944274455309,4.1,0.005255609285086393,1.1
770207-10-M9,geo2,1977-02-07T10:45:30,C,1,0.0014278464950621128,0.007068326231092215,5.0,0.0061264666728675365,1.2
770207-10-M4,geo4,1977-02-07T10:48:52,A,1,0.0012373318895697594,0.007029272150248289,5.7,0.004970146808773279,1.4
770207-10-M4,geo2,1977-02-07T10:48:55,A,1,0.000885653484147042,0.004573533311486244,5.2,0.004626466892659664,1.0
770207-10-M4,geo1,1977-02-07T10:48:57,A,1,0.0009904486360028386,0.004705498926341534,4.8,0.0034658440854400396,1.4
770207-10-M4,geo3,1977-02-07T10:48:58,A,1,0.0011357574257999659,0.004522501956671476,4.0,0.004677498247474432,1.0
770207-10-N3,geo3,1977-02-07T10:57:02,D,1,0.001126125338487327,0.003977498039603233,3.5,0.003977498039603233,1.0
770207-11-M1,geo4,1977-02-07T11:01:49,A,43,0.0010284517193213105,0.007014391012489796,6.8,0.004475968889892101,1.6
770207-11-M1,geo3,1977-02-07T11:01:51,A,29,0.001141080865636468,0.007349265273660421,6.4,0.004526321776211262,1.6
770207-11-M1,geo1,1977-02-07T11:01:51,A,1,0.0010973677271977067,0.004741142503917217,4.3,0.003966210409998894,1.2
770207-11-M1,geo2,1977-02-07T11:02:01,A,2,0.0010568706784397364,0.005319317802786827,5.0,0.004421916324645281,1.2
770207-11-M2,geo4,1977-02-07T11:25:54,B,1,0.0013196921208873391,0.006027033552527428,4.6,0.006027033552527428,1.0
770207-11-M2,geo2,1977-02-07T11:26:00,B,1,0.001278682379052043,0.004648796748369932,3.6,0.004648796748369932,1.0
770207-11-M2,geo3,1977-02-07T11:26:14,B,1,0.0014174317475408316,0.006889621261507273,4.9,0.005373678170144558,1.3
770207-11-N3,geo3,1977-02-07T11:27:14,D,1,0.0014875197084620595,0.007173678372055292,4.8,0.006875365506857634,1.0
770207-11-M3,geo3,1977-02-07T11:31:11,C,1,0.0013322641607373953,0.004526321776211262,3.4,0.004738310817629099,1.0
770207-11-M3,geo2,1977-02-07T11:31:12,C,1,0.0011612232774496078,0.005158058367669582,4.4,0.004619635175913572,1.1
770207-11-N4,geo3,1977-02-07T11:33:18,D,1,0.0014829339925199747,0.005373678170144558,3.6,0.006788600701838732,0.8
770207-11-N5,geo3,1977-02-07T11:38:46,D,1,0.0015188754769042134,0.006965662352740765,4.6,0.006965662352740765,1.0
770207-11-M4,geo3,1977-02-07T11:40:08,B,23,0.0011334038572385907,0.007405547425150871,6.5,0.004526321776211262,1.6
770207-11-M4,geo2,1977-02-07T11:40:23,B,1,0.0018833985086530447,0.007119318004697561,3.8,0.007638873066753149,0.9
770207-11-M4,geo4,1977-02-07T11:40:36,B,1,0.0017570338677614927,0.006389232352375984,3.6,0.006740381009876728,0.9
770207-11-N1,geo1,1977-02-07T11:46:24,D,1,0.0011279721511527896,0.0038337893784046173,3.4,0.004533789586275816,0.8
770207-11-N7,geo4,1977-02-07T11:48:45,D,1,0.0015672584995627403,0.006032845471054316,3.8,0.006858055014163256,0.9
770207-11-N6,geo3,1977-02-07T11:51:25,D,1,0.0015123016200959682,0.004673678427934647,3.1,0.006026321556419134,0.8
770207-11-N2,geo1,1977-02-07T11:55:19,D,1,0.0014082136331126094,0.005366210360080004,3.8,0.005896145012229681,0.9
770207-12-N6,geo4,1977-02-07T12:03:58,D,1,0.0013375391718000174,0.004281988367438316,3.2,0.005226437933743,0.8
770207-12-N1,geo2,1977-02-07T12:07:42,D,1,0.0012265564873814583,0.004373775329440832,3.6,0.00527939572930336,0.8
770207-12-N5,geo3,1977-02-07T12:09:05,D,1,0.0012735987547785044,0.004838890396058559,3.8,0.0046330285258591175,1.0
770207-12-M1,geo3,1977-02-07T12:10:07,C,1,0.0013760356232523918,0.004972856026142836,3.6,0.005538313649594784,0.9
770207-12-M1,geo1,1977-02-07T12:10:15,C,1,0.001179342856630683,0.0042536077089607716,3.6,0.005235481075942516,0.8
770207-12-N7,geo4,1977-02-07T12:20:54,D,1,0.001540115918032825,0.006026437971740961,3.9,0.006026437971740961,1.0
770207-12-N2,geo2,1977-02-07T12:23:39,D,1,0.0013931492576375604,0.005320603959262371,3.8,0.006491386331617832,0.8
770207-12-N3,geo2,1977-02-07T12:34:13,D,1,0.0014663822948932648,0.007079395931214094,4.8,0.007430652622133493,1.0
770207-12-M2,geo4,1977-02-07T12:38:18,A,1,0.0015989206731319427,0.004850149620324373,3.0,0.006140953861176968,0.8
770207-12-M2,geo3,1977-02-07T12:38:22,A,1,0.001454400597140193,0.005401329603046179,3.7,0.005223913583904505,1.0
770207-12-M2,geo2,1977-02-07T12:38:23,A,1,0.0015738019719719887,0.007120604161173105,4.5,0.005951557774096727,1.2
770207-12-M2,geo1,1977-02-07T12:38:38,A,1,0.0011466470314189792,0.0052363015711307526,4.6,0.004885115660727024,1.1
770207-12-N8,geo4,1977-02-07T12:44:00,D,1,0.001523909973911941,0.00467356201261282,3.1,0.005556479562073946,0.8
770207-12-N9,geo4,1977-02-07T12:46:02,D,1,0.0014576833928003907,0.004798803944140673,3.3,0.005124297924339771,0.9
770207-12-M3,geo4,1977-02-07T12:56:17,B,1,0.0013863835483789444,0.005379374139010906,3.9,0.006026437971740961,0.9
770207-12-M3,geo2,1977-02-07T12:56:18,B,1,0.0011729210382327437,0.005077014677226543,4.3,0.005077014677226543,1.0
770207-12-M3,geo3,1977-02-07T12:56:34,B,1,0.0012771481415256858,0.0038239136338233948,3.0,0.005231125745922327,0.7
770207-12-N4,geo2,1977-02-07T12:57:57,D,1,0.0011504518333822489,0.005350654013454914,4.7,0.005116304382681847,1.0
770207-13-M4,geo4,1977-02-07T13:02:08,B,1,0.0012735812924802303,0.005153488367795944,4.0,0.005153488367795944,1.0
770207-13-M4,geo2,1977-02-07T13:02:14,B,1,0.0011363213416188955,0.004870861768722534,4.3,0.005427058786153793,0.9
770207-13-M4,geo3,1977-02-07T13:02:26,B,1,0.001455906080082059,0.005285583436489105,3.6,0.006171348039060831,0.9
770207-13-N3,geo3,1977-02-07T13:06:28,D,1,0.0012333481572568417,0.005394976586103439,4.4,0.00452865194529295,1.2
770207-13-N4,geo4,1977-02-07T13:12:58,D,1,0.0015281230444088578,0.00560387596487999,3.7,0.006031798664480448,0.9
770207-13-M1,geo4,1977-02-07T13:14:09,B,1,0.0013715013628825545,0.005240175873041153,3.8,0.00458100438117981,1.1
770207-13-M1,geo2,1977-02-07T13:14:12,B,1,0.001307017868384719,0.005194862373173237,4.0,0.005194862373173237,1.0
770207-13-M1,geo1,1977-02-07T13:14:18,B,1,0.0013794769765809178,0.005237979348748922,3.8,0.004662020597606897,1.1
770207-13-N5,geo4,1977-02-07T13:25:32,D,1,0.0013926157262176275,0.0055172862485051155,4.0,0.005514648277312517,1.0
770207-13-N6,geo4,1977-02-07T13:32:43,D,1,0.0012253120075911283,0.007031798828393221,5.7,0.004531798884272575,1.6
770207-13-N1,geo2,1977-02-07T13:33:31,D,1,0.001186598907224834,0.005557207390666008,4.7,0.005094695370644331,1.1
770207-13-M2,geo1,1977-02-07T13:39:50,C,48,0.0007355227135121822,0.006034941878169775,8.2,0.003334125503897667,1.8
770207-13-M2,geo3,1977-02-07T13:39:56,C,1,0.0011399510549381375,0.004964116029441357,4.4,0.004523830022662878,1.1
770207-13-N7,geo4,1977-02-07T13:44:24,D,1,0.001286008395254612,0.006031798664480448,4.7,0.006031798664480448,1.0
